36.064328,-79.896427,1581923748.000000,36.064328,-79.896427
36.064376,-79.896398,1581923753.000000,36.064345,-79.896417
36.064462,-79.896403,1581923759.000000,36.064378,-79.896413
36.064507,-79.896408,1581923763.000000,36.064410,-79.896412
36.064557,-79.896409,1581923774.000000,36.064448,-79.896411
